ProductType,CircuitStatus,Billing_Start_Date,Currency,NRC,MRC,Bandwidth,city,state,country
Local Internet Access,ACTIVE,2022-07-12,CNY,0.0,33.785714285714285,100,Ankang,Shaanxi,China
VPN,ACTIVE,2022-07-12,USD,0.0,1590.0,20,London,United Kingdom,London Equinix LD8 POP
Local Internet Access,ACTIVE,2022-07-12,CNY,0.0,33.785714285714285,100,Xian,Shaanxi,China
SD-WAN,ACTIVE,2022-07-12,USD,0.0,525.0,0,nan,nan,
GIS2.0,ACTIVE,2022-07-12,USD,0.0,1200.0,0,Los Angeles,California,United States
SD-WAN,ACTIVE,2022-07-12,CNY,0.0,1015.0,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-12,CNY,0.0,74.28571428571429,50,Beijing,Beijing,China
Local Internet Access,ACTIVE,2022-07-13,CNY,0.0,33.785714285714285,100,Leshan,Sichuan,China
VPN,ACTIVE,2022-07-13,USD,0.0,2840.0,100,Shanghai,Shanghai,China
Netcare,ACTIVE,2022-07-13,USD,0.0,65.0,0,Beijing,Beijing,China
Local Internet Access,ACTIVE,2022-07-13,CNY,0.0,700.0,30,Urumchi ITMC,,China
IP Sec VPN,ACTIVE,2022-07-13,USD,0.0,1250.0,100,Chicago,Illinois,United States
CPE(EI),ACTIVE,2022-07-13,USD,0.0,150.0,0,Beijing,Beijing,China
GIS,ACTIVE,2022-07-13,USD,0.0,930.0,50,Beijing,Beijing,China
CPE,ACTIVE,2022-07-13,USD,0.0,165.0,0,Whitehouse,New Jersey,United States
GIS,ACTIVE,2022-07-13,USD,0.0,3500.0,100,Shanghai,Shanghai,China
Netcare,ACTIVE,2022-07-13,USD,0.0,85.0,0,Whitehouse,New Jersey,United States
GIS2.0,ACTIVE,2022-07-13,USD,350.0,1390.0,0,Seattle,Washington,United States
IP Sec VPN,ACTIVE,2022-07-13,USD,0.0,40.0,10,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2022-07-13,USD,0.0,1230.0,0,Whitehouse,New Jersey,United States
GIS2.0,ACTIVE,2022-07-13,USD,0.0,1350.0,0,Chicago,Illinois,United States
Local Internet Access,ACTIVE,2022-07-13,CNY,0.0,74.28571428571429,50,Shenyang,Liaoning,China
Local Internet Access,ACTIVE,2022-07-14,CNY,0.0,33.785714285714285,100,Xiamen,Fujian,China
Local Internet Access,ACTIVE,2022-07-14,CNY,0.0,74.28571428571429,50,Guiyang,Guizhou,China
VPN,ACTIVE,2022-07-14,USD,0.0,2850.0,20,Shanghai,Shanghai,China
GIS2.0,ACTIVE,2022-07-14,USD,0.0,790.0,0,Secaucus,New Jersey,United States
SD-WAN,ACTIVE,2022-07-14,CNY,0.0,1071.4285714285713,0,nan,nan,
GIS,ACTIVE,2022-07-14,USD,0.0,550.0,10,Shanghai,Shanghai,China
Netcare,ACTIVE,2022-07-14,USD,0.0,85.0,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-14,CNY,0.0,33.785714285714285,100,Dazhou,Sichuan,China
Netcare,ACTIVE,2022-07-14,USD,0.0,85.0,0,Shanghai,Shanghai,China
IP Sec VPN,ACTIVE,2022-07-14,USD,0.0,180.0,6,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2022-07-15,CNY,0.0,33.785714285714285,100,Zhuhai,Guangdong,China
VPN,ACTIVE,2022-07-15,CNY,0.0,19633.00857142857,200,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-15,CNY,0.0,33.785714285714285,100,Jingzhou,Hubei,China
Local Internet Access,ACTIVE,2022-07-15,CNY,428.57142857142856,1828.5714285714287,100,Beijing,Beijing,China
SD-WAN,ACTIVE,2022-07-15,USD,1000.0,277.0,0,nan,nan,
SD-WAN,ACTIVE,2022-07-15,USD,0.0,255.0,0,nan,nan,
IP Sec VPN,ACTIVE,2022-07-15,USD,0.0,440.0,20,Hong Kong,Hong Kong,China
Netcare,ACTIVE,2022-07-15,USD,0.0,85.0,0,Montvale,New Jersey,United States
VPN,ACTIVE,2022-07-15,CNY,0.0,23938.149999999998,200,Shanghai,Shanghai,China
Managed/Maintenance Service,ACTIVE,2022-07-15,CNY,1428.5714285714287,4714.285714285715,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-15,CNY,0.0,33.785714285714285,100,Jiaxing,Zhejiang,China
Local Internet Access,ACTIVE,2022-07-15,CNY,0.0,33.785714285714285,100,Changde,Hunan,China
Local Internet Access,ACTIVE,2022-07-15,CNY,428.57142857142856,1828.5714285714287,100,Beijing,Beijing,China
GIS2.0,ACTIVE,2022-07-15,USD,0.0,935.0,0,Montvale,New Jersey,United States
Local Internet Access,ACTIVE,2022-07-15,CNY,0.0,33.785714285714285,100,Kunming,Yunnan,China
CPE,ACTIVE,2022-07-15,USD,0.0,145.0,0,Montvale,New Jersey,United States
Local Internet Access,ACTIVE,2022-07-16,CNY,0.0,33.785714285714285,100,Nanning,Guangxi,China
Local Internet Access,ACTIVE,2022-07-16,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-16,CNY,0.0,33.785714285714285,100,Shaoxing,Zhejiang,China
Local Internet Access,ACTIVE,2022-07-16,CNY,0.0,33.785714285714285,100,Shijiazhuang,Hebei,China
Local Internet Access,ACTIVE,2022-07-16,CNY,0.0,33.785714285714285,100,Suqian,Jiangsu,China
Local Internet Access,ACTIVE,2022-07-16,CNY,0.0,33.785714285714285,100,Zhuzhou,Hunan,China
Local Internet Access,ACTIVE,2022-07-16,CNY,0.0,33.785714285714285,100,Huhehaote,Inner Mongolia,China
Local Internet Access,ACTIVE,2022-07-16,CNY,0.0,33.785714285714285,100,Suzhou,Jiangsu,China
IP Sec VPN,ACTIVE,2022-07-16,USD,0.0,342.0,10,Frankfurt,Frankfurt,Germany
IP Sec VPN,ACTIVE,2022-07-16,USD,0.0,278.0,10,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2022-07-16,USD,0.0,1380.0,0,Fremont,California,United States
Local Internet Access,ACTIVE,2022-07-17,CNY,0.0,33.785714285714285,100,Suzhou,Jiangsu,China
Local Internet Access,ACTIVE,2022-07-17,CNY,0.0,33.785714285714285,100,Cangzhou,Hebei,China
Local Internet Access,ACTIVE,2022-07-17,CNY,0.0,33.785714285714285,100,Shijiazhuang,Hebei,China
Local Internet Access,ACTIVE,2022-07-17,CNY,0.0,33.785714285714285,100,Shijiazhuang,Hebei,China
Local Internet Access,ACTIVE,2022-07-17,CNY,0.0,33.785714285714285,100,Jinhua,Zhejiang,China
Local Internet Access,ACTIVE,2022-07-17,CNY,0.0,33.785714285714285,100,Wenzhou,Zhejiang,China
Local Internet Access,ACTIVE,2022-07-17,CNY,0.0,33.785714285714285,100,Shijiazhuang,Hebei,China
Local Internet Access,ACTIVE,2022-07-17,CNY,0.0,33.785714285714285,100,Jining,Shandong,China
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Yulin,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Xianyang,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Yuncheng,Shanxi,China
SD-WAN,ACTIVE,2022-07-18,USD,0.0,448.0,0,nan,nan,
IEPL,ACTIVE,2022-07-18,BRL,850.0,910.0,200,Sao Paulo,Brazil,Barueri
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Suzhou,Jiangsu,China
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Jilin,Jilin,China
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Xianyang,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Dezhou,Shandong,China
GWL,ACTIVE,2022-07-18,CNY,3931.4285714285716,37348.57142857143,0,Shanghai,Taipei,China
SD-WAN,ACTIVE,2022-07-18,USD,0.0,627.0,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-18,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
GIS,ACTIVE,2022-07-19,USD,0.0,1725.0,1000,New York,New York,United States
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Jinzhong,Shanxi,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Wulumuqi,Xinjiang,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,985.7142857142857,50,Xian,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Ankang,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Jilin,Jilin,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Linxia,Gansu,China
GIS,ACTIVE,2022-07-19,CNY,0.0,6247.0,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,HeZe,Shandong,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Yulin,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,33.785714285714285,100,Weinan,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-19,CNY,0.0,900.0,50,Xian,Shaanxi,China
GIS2.0,ACTIVE,2022-07-20,USD,0.0,377.0,0,Chaska,Minnesota,United States
Local Internet Access,ACTIVE,2022-07-20,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
IP Sec VPN,ACTIVE,2022-07-20,USD,0.0,278.0,10,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2022-07-21,CNY,714.2857142857143,700.0,30,Chongqing,Chongqing,China
Managed/Maintenance Service,ACTIVE,2022-07-21,CNY,0.0,21.428571428571427,0,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2022-07-21,CNY,0.0,74.28571428571429,100,Ningbo,Zhejiang,China
Managed/Maintenance Service,ACTIVE,2022-07-21,CNY,285.7142857142857,194.14285714285714,0,Chongqing,Chongqing,China
Managed/Maintenance Service,ACTIVE,2022-07-21,CNY,0.0,21.428571428571427,0,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2022-07-21,CNY,0.0,74.28571428571429,50,Beijing,Beijing,China
Managed/Maintenance Service,ACTIVE,2022-07-21,CNY,0.0,21.428571428571427,0,Shenzhen,Guangdong,China
Managed/Maintenance Service,ACTIVE,2022-07-21,CNY,285.7142857142857,194.14285714285714,0,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2022-07-21,CNY,714.2857142857143,700.0,30,Shenzhen,Guangdong,China
Managed/Maintenance Service,ACTIVE,2022-07-21,CNY,285.7142857142857,194.14285714285714,0,Chongqing,Chongqing,China
Managed/Maintenance Service,ACTIVE,2022-07-21,CNY,285.7142857142857,194.14285714285714,0,Shenzhen,Guangdong,China
VPN,ACTIVE,2022-07-21,USD,1000.0,12500.0,200,Shanghai,Shanghai,China
VPN,ACTIVE,2022-07-21,CNY,0.0,4747.358571428572,20,Beijing,Beijing,China
Local Internet Access,ACTIVE,2022-07-21,CNY,714.2857142857143,700.0,30,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2022-07-21,CNY,0.0,6322.2985714285705,300,Beijing,Beijing,China
Local Internet Access,ACTIVE,2022-07-21,CNY,714.2857142857143,700.0,30,Shenzhen,Guangdong,China
Managed/Maintenance Service,ACTIVE,2022-07-21,CNY,0.0,21.428571428571427,0,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2022-07-22,CNY,0.0,33.785714285714285,100,Zibo,Shandong,China
VPN,ACTIVE,2022-07-22,CNY,857.1428571428571,2228.5714285714284,40,Shanghai,Shanghai,China
VPN,ACTIVE,2022-07-22,CNY,0.0,8961.74142857143,50,Shanghai,Shanghai,China
VPN,ACTIVE,2022-07-22,CNY,0.0,9634.26,50,Shanghai,Shanghai,China
Managed/Maintenance Service,ACTIVE,2022-07-22,CNY,0.0,787.4285714285714,0,nan,nan,
IEPL,ACTIVE,2022-07-22,CNY,428.57142857142856,428.57142857142856,10,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-22,CNY,0.0,33.785714285714285,100,Xian,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-22,CNY,0.0,6322.2985714285705,300,Shanghai,Shanghai,China
SD-WAN,ACTIVE,2022-07-22,CNY,0.0,440.85714285714283,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-22,CNY,0.0,33.785714285714285,100,Jilin,Jilin,China
Local Internet Access,ACTIVE,2022-07-22,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2022-07-22,CNY,0.0,33.785714285714285,100,Liaocheng,Shandong,China
Local Internet Access,ACTIVE,2022-07-22,CNY,0.0,74.28571428571429,50,Suzhou,Jiangsu,China
SD-WAN,ACTIVE,2022-07-22,CNY,0.0,3628.285714285714,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-22,CNY,0.0,33.785714285714285,100,Liaocheng,Shandong,China
Netcare,ACTIVE,2022-07-22,USD,0.0,85.0,0,Beijing,Beijing,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Huizhou,Guangdong,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Xiaogan,Hubei,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Cangzhou,Hebei,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Shenyang,Liaoning,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,HeZe,Shandong,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Xuancheng,Anhui,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,LvLiang,Shanxi,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Xiangxizizhizhou,Hunan,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Leshan,Sichuan,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Chifeng,Inner Mongolia,China
Local Internet Access,ACTIVE,2022-07-23,CNY,0.0,33.785714285714285,100,Mianyang,Sichuan,China
Local Internet Access,ACTIVE,2022-07-24,CNY,0.0,33.785714285714285,100,Binzhou,Shandong,China
Local Internet Access,ACTIVE,2022-07-24,CNY,0.0,33.785714285714285,100,Honghe,Yunnan,China
Local Internet Access,ACTIVE,2022-07-24,CNY,0.0,33.785714285714285,100,Xiangxizizhizhou,Hunan,China
Local Internet Access,ACTIVE,2022-07-24,CNY,0.0,33.785714285714285,100,Tongren,Guizhou,China
Local Internet Access,ACTIVE,2022-07-24,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2022-07-24,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-25,CNY,0.0,33.785714285714285,100,Henan,Henan,China
GIS2.0,ACTIVE,2022-07-25,USD,0.0,9290.0,0,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2022-07-25,USD,360.0,1490.0,0,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2022-07-25,USD,360.0,1410.0,0,SINGAPORE,SINGAPORE,Singapore
VPN,ACTIVE,2022-07-25,CNY,428.57142857142856,130.71428571428572,2,Wulumuqi,Xinjiang,China
VPN,ACTIVE,2022-07-25,USD,950.0,3500.0,100,Hong Kong,Hong Kong Chai Wan Mega,China
Local Internet Access,ACTIVE,2022-07-25,CNY,285.7142857142857,33.785714285714285,100,Qinhuangdao,Hebei,China
Local Internet Access,ACTIVE,2022-07-25,CNY,0.0,33.785714285714285,100,Cangzhou,Hebei,China
Local Internet Access,ACTIVE,2022-07-25,CNY,0.0,33.785714285714285,100,Ankang,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-25,CNY,0.0,33.785714285714285,100,Shenyang,Liaoning,China
Local Internet Access,ACTIVE,2022-07-26,CNY,0.0,33.785714285714285,100,Weihai,Shandong,China
Local Internet Access,ACTIVE,2022-07-26,CNY,0.0,33.785714285714285,100,Dazhou,Sichuan,China
GIS,ACTIVE,2022-07-26,USD,2000.0,2800.0,200,Shanghai,Shanghai,China
Netcare,ACTIVE,2022-07-26,CNY,0.0,85.0,0,Nantong,Jiangsu,China
Local Internet Access,ACTIVE,2022-07-26,CNY,0.0,742.8571428571429,50,Tianjin,Tianjin,China
IEPL,ACTIVE,2022-07-26,CNY,0.0,15436.857142857143,0,Shanghai,Hong Kong,China
Local Internet Access,ACTIVE,2022-07-26,CNY,990.4371428571429,531.2471428571429,100,Nanning,Guangxi,China
Local Internet Access,ACTIVE,2022-07-26,CNY,0.0,33.785714285714285,100,Henan,Henan,China
VPN,ACTIVE,2022-07-26,CNY,0.14285714285714285,1860.0,30,Changshu,Suzhou,Jiangsu
Local Internet Access,ACTIVE,2022-07-26,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2022-07-26,CNY,0.0,33.785714285714285,100,Weinan,Shaanxi,China
IEPL,ACTIVE,2022-07-26,CNY,0.0,22623.285714285714,0,Shanghai,Singapore Other,China
Local Internet Access,ACTIVE,2022-07-26,CNY,0.0,74.28571428571429,100,Zhengzhou,Henan,China
Local Internet Access,ACTIVE,2022-07-26,USD,0.0,1215.0,100,Wuxi,Jiangsu,China
Local Internet Access,ACTIVE,2022-07-26,CNY,0.0,742.8571428571429,50,Tianjin,Tianjin,China
VPN,ACTIVE,2022-07-27,CNY,0.0,3400.1428571428573,50,Shanghai,Shanghai,China
Netcare,ACTIVE,2022-07-27,CNY,0.0,82.57142857142857,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-27,CNY,0.0,33.785714285714285,100,Qinzhou,Guangxi,China
Local Internet Access,ACTIVE,2022-07-27,USD,650.0,1957.0,100,Shanghai,Shanghai,China
Netcare,ACTIVE,2022-07-27,CNY,0.0,82.57142857142857,0,Suzhou,Jiangsu,China
Managed/Maintenance Service,ACTIVE,2022-07-27,USD,20990.0,,0,Atlanta,Georgia,United States
VPN,ACTIVE,2022-07-27,CNY,0.0,2167.714285714286,50,Suzhou,Jiangsu,China
CPE(EI),ACTIVE,2022-07-27,USD,0.0,90.0,0,Shanghai,Shanghai,China
CPE(EI),ACTIVE,2022-07-27,USD,0.0,90.0,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-27,USD,0.0,500.0,50,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2022-07-27,CNY,0.0,74.28571428571429,100,Fuzhou,Fujian,China
Local Internet Access,ACTIVE,2022-07-28,CNY,0.0,33.785714285714285,100,Xiamen,Fujian,China
SD-WAN,ACTIVE,2022-07-28,USD,588.0,1375.0,0,Suzhou,Jiangsu,China
SD-WAN,ACTIVE,2022-07-28,USD,1412.0,533.0,0,Lawrenceville,New Jersey,United States
Local Internet Access,ACTIVE,2022-07-28,CNY,0.0,74.28571428571429,100,Huzhou,Zhejiang,China
Netcare,ACTIVE,2022-07-28,USD,0.0,50.0,0,Suzhou,Jiangsu,China
Local Internet Access,ACTIVE,2022-07-28,CNY,0.0,33.785714285714285,100,Liuzhou,Guangxi,China
Local Internet Access,ACTIVE,2022-07-28,CNY,0.0,33.785714285714285,100,Liuzhou,Guangxi,China
VPN,ACTIVE,2022-07-28,USD,900.0,2959.0,15,Suzhou,Jiangsu,China
Local Internet Access,ACTIVE,2022-07-28,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Bijie,Guizhou,China
SD-WAN,ACTIVE,2022-07-29,USD,795.0,805.0,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Jilin,Jilin,China
SD-WAN,ACTIVE,2022-07-29,USD,0.0,565.0,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Nanchang,Jiangxi,China
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Changsha,Hunan,China
Netcare,ACTIVE,2022-07-29,USD,0.0,85.0,0,Dalian,Liaoning,China
CPE,ACTIVE,2022-07-29,USD,400.0,145.0,0,Dalian,Liaoning,China
IEPL,ACTIVE,2022-07-29,CNY,2857.1428571428573,22272.14285714286,0,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Kunshan,Jiangsu,China
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Shenyang,Liaoning,China
Local Internet Access,ACTIVE,2022-07-29,CNY,142.85714285714286,33.785714285714285,100,Nantong,Jiangsu,China
SD-WAN,ACTIVE,2022-07-29,USD,795.0,745.0,0,nan,nan,
VPN,ACTIVE,2022-07-29,USD,1600.0,1990.0,10,Dalian,Liaoning,China
SD-WAN,ACTIVE,2022-07-29,USD,0.0,565.0,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Huzhou,Zhejiang,China
SD-WAN,ACTIVE,2022-07-29,CNY,0.0,328.57142857142856,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Xian,Shaanxi,China
SD-WAN,ACTIVE,2022-07-29,USD,0.0,1025.0,0,nan,nan,
Local Internet Access,ACTIVE,2022-07-29,CNY,0.0,33.785714285714285,100,Liuzhou,Guangxi,China
GIS2.0,ACTIVE,2022-07-30,USD,0.0,1717.0,0,Chicago,Illinois,United States
Local Internet Access,ACTIVE,2022-07-30,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2022-07-30,CNY,0.0,33.785714285714285,100,Jinan,Shandong,China
Managed/Maintenance Service,ACTIVE,2022-07-30,CNY,285.7142857142857,194.14285714285714,0,Zhengzhou,Henan,China
Local Internet Access,ACTIVE,2022-07-30,CNY,0.0,33.785714285714285,100,Jiaxing,Zhejiang,China
Managed/Maintenance Service,ACTIVE,2022-07-30,CNY,0.0,21.428571428571427,0,Zhengzhou,Henan,China
Local Internet Access,ACTIVE,2022-07-30,CNY,0.0,33.785714285714285,100,Nanning,Guangxi,China
Managed/Maintenance Service,ACTIVE,2022-07-30,CNY,285.7142857142857,194.14285714285714,0,Zhengzhou,Henan,China
Local Internet Access,ACTIVE,2022-07-30,CNY,0.0,33.785714285714285,100,Ankang,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-30,CNY,714.2857142857143,771.4285714285714,30,Zhengzhou,Henan,China
Managed/Maintenance Service,ACTIVE,2022-07-30,CNY,0.0,21.428571428571427,0,Zhengzhou,Henan,China
Local Internet Access,ACTIVE,2022-07-30,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2022-07-30,CNY,0.0,33.785714285714285,100,Ankang,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-30,CNY,714.2857142857143,771.4285714285714,30,Zhengzhou,Henan,China
Local Internet Access,ACTIVE,2022-07-30,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2022-07-31,CNY,0.0,33.785714285714285,100,Maoming,Guangdong,China
Local Internet Access,ACTIVE,2022-07-31,CNY,0.0,33.785714285714285,100,Ankang,Shaanxi,China
Local Internet Access,ACTIVE,2022-07-31,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2022-07-31,CNY,0.0,33.785714285714285,100,Huanggang,Hubei,China
Local Internet Access,ACTIVE,2022-07-31,CNY,0.0,33.785714285714285,100,Zhongshan,Guangdong,China
Local Internet Access,ACTIVE,2022-08-01,CNY,0.0,33.785714285714285,100,Huangshi,Hubei,China
Cloud Exchange,ACTIVE,2022-08-01,USD,0.0,750.0,0,nan,nan,
SD-WAN,ACTIVE,2022-08-01,CNY,134.77142857142857,458.2214285714286,0,nan,nan,
Managed/Maintenance Service,ACTIVE,2022-08-01,CNY,0.0,2000.0,0,Guangzhou,Guangdong,China
Managed/Maintenance Service,ACTIVE,2022-08-01,CNY,0.0,40.714285714285715,0,Shanghai,Shanghai,China
SD-WAN,ACTIVE,2022-08-01,USD,0.0,460.0,0,Suzhou,Jiangsu,China
SD-WAN,ACTIVE,2022-08-01,CNY,0.0,720.7142857142857,0,nan,nan,
Local Internet Access,ACTIVE,2022-08-01,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2022-08-01,CNY,0.0,33.785714285714285,100,Hefei,Anhui,China
Local Internet Access,ACTIVE,2022-08-01,CNY,0.0,33.785714285714285,100,Shenyang,Liaoning,China
Managed/Maintenance Service,ACTIVE,2022-08-01,CNY,0.0,32.857142857142854,0,Beijing,Beijing,China
Managed/Maintenance Service,ACTIVE,2022-08-01,CNY,2732.785714285714,1862.3428571428572,0,nan,nan,
SD-WAN,ACTIVE,2022-08-01,CNY,0.0,1200.0,0,nan,nan,
SD-WAN,ACTIVE,2022-08-01,CNY,0.0,257.14285714285717,0,nan,nan,
Local Internet Access,ACTIVE,2022-08-01,CNY,0.0,33.785714285714285,100,Bozhou,Anhui,China
SD-WAN,ACTIVE,2022-08-01,USD,0.0,120.0,0,Hamel,Minnesota,United States
IDC,ACTIVE,2022-08-01,USD,3257.63,4407.38,0,Hong Kong,Hong Kong,China
SD-WAN,ACTIVE,2022-08-01,CNY,0.0,617.1428571428571,0,nan,nan,
Managed/Maintenance Service,ACTIVE,2022-08-01,CNY,0.0,600.0,0,nan,nan,
Local Internet Access,ACTIVE,2022-08-01,USD,0.0,1020.0,50,Beijing,Beijing,China
Managed/Maintenance Service,ACTIVE,2022-08-01,CNY,0.0,,0,nan,nan,
Managed/Maintenance Service,ACTIVE,2022-08-01,CNY,0.0,1757.142857142857,0,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2022-08-01,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
